evaluated_at_utc,evaluated_at_ept,forecast_hour_beginning_utc,forecast_hour_beginning_ept,Forecast
2022-09-21 03:45:00+00:00,2022-09-20 23:45:00-04:00,2022-09-21 04:00:00+00:00,2022-09-21 00:00:00-04:00,26282
2022-09-21 03:45:00+00:00,2022-09-20 23:45:00-04:00,2022-09-21 05:00:00+00:00,2022-09-21 01:00:00-04:00,24851
2022-09-21 03:45:00+00:00,2022-09-20 23:45:00-04:00,2022-09-21 06:00:00+00:00,2022-09-21 02:00:00-04:00,23967
2022-09-21 03:45:00+00:00,2022-09-20 23:45:00-04:00,2022-09-21 07:00:00+00:00,2022-09-21 03:00:00-04:00,23516
2022-09-21 03:45:00+00:00,2022-09-20 23:45:00-04:00,2022-09-21 08:00:00+00:00,2022-09-21 04:00:00-04:00,23607
2022-09-21 03:45:00+00:00,2022-09-20 23:45:00-04:00,2022-09-21 09:00:00+00:00,2022-09-21 05:00:00-04:00,24835
2022-09-21 03:45:00+00:00,2022-09-20 23:45:00-04:00,2022-09-21 10:00:00+00:00,2022-09-21 06:00:00-04:00,27659
2022-09-21 03:45:00+00:00,2022-09-20 23:45:00-04:00,2022-09-21 11:00:00+00:00,2022-09-21 07:00:00-04:00,28751
2022-09-21 03:45:00+00:00,2022-09-20 23:45:00-04:00,2022-09-21 12:00:00+00:00,2022-09-21 08:00:00-04:00,29615
2022-09-21 03:45:00+00:00,2022-09-20 23:45:00-04:00,2022-09-21 13:00:00+00:00,2022-09-21 09:00:00-04:00,30817
2022-09-21 03:45:00+00:00,2022-09-20 23:45:00-04:00,2022-09-21 14:00:00+00:00,2022-09-21 10:00:00-04:00,31741
2022-09-21 03:45:00+00:00,2022-09-20 23:45:00-04:00,2022-09-21 15:00:00+00:00,2022-09-21 11:00:00-04:00,32887
2022-09-21 03:45:00+00:00,2022-09-20 23:45:00-04:00,2022-09-21 16:00:00+00:00,2022-09-21 12:00:00-04:00,34218
2022-09-21 03:45:00+00:00,2022-09-20 23:45:00-04:00,2022-09-21 17:00:00+00:00,2022-09-21 13:00:00-04:00,35648
2022-09-21 03:45:00+00:00,2022-09-20 23:45:00-04:00,2022-09-21 18:00:00+00:00,2022-09-21 14:00:00-04:00,37283
2022-09-21 03:45:00+00:00,2022-09-20 23:45:00-04:00,2022-09-21 19:00:00+00:00,2022-09-21 15:00:00-04:00,38967
2022-09-21 03:45:00+00:00,2022-09-20 23:45:00-04:00,2022-09-21 20:00:00+00:00,2022-09-21 16:00:00-04:00,40303
2022-09-21 03:45:00+00:00,2022-09-20 23:45:00-04:00,2022-09-21 21:00:00+00:00,2022-09-21 17:00:00-04:00,41114
2022-09-21 03:45:00+00:00,2022-09-20 23:45:00-04:00,2022-09-21 22:00:00+00:00,2022-09-21 18:00:00-04:00,40236
2022-09-21 03:45:00+00:00,2022-09-20 23:45:00-04:00,2022-09-21 23:00:00+00:00,2022-09-21 19:00:00-04:00,39054
2022-09-21 03:45:00+00:00,2022-09-20 23:45:00-04:00,2022-09-22 00:00:00+00:00,2022-09-21 20:00:00-04:00,38015
2022-09-21 03:45:00+00:00,2022-09-20 23:45:00-04:00,2022-09-22 01:00:00+00:00,2022-09-21 21:00:00-04:00,35722
2022-09-21 03:45:00+00:00,2022-09-20 23:45:00-04:00,2022-09-22 02:00:00+00:00,2022-09-21 22:00:00-04:00,32890
2022-09-21 03:45:00+00:00,2022-09-20 23:45:00-04:00,2022-09-22 03:00:00+00:00,2022-09-21 23:00:00-04:00,30219
2022-09-22 03:45:00+00:00,2022-09-21 23:45:00-04:00,2022-09-22 04:00:00+00:00,2022-09-22 00:00:00-04:00,27731
2022-09-22 03:45:00+00:00,2022-09-21 23:45:00-04:00,2022-09-22 05:00:00+00:00,2022-09-22 01:00:00-04:00,26505
2022-09-22 03:45:00+00:00,2022-09-21 23:45:00-04:00,2022-09-22 06:00:00+00:00,2022-09-22 02:00:00-04:00,25521
2022-09-22 03:45:00+00:00,2022-09-21 23:45:00-04:00,2022-09-22 07:00:00+00:00,2022-09-22 03:00:00-04:00,25026
2022-09-22 03:45:00+00:00,2022-09-21 23:45:00-04:00,2022-09-22 08:00:00+00:00,2022-09-22 04:00:00-04:00,25188
2022-09-22 03:45:00+00:00,2022-09-21 23:45:00-04:00,2022-09-22 09:00:00+00:00,2022-09-22 05:00:00-04:00,26299
2022-09-22 03:45:00+00:00,2022-09-21 23:45:00-04:00,2022-09-22 10:00:00+00:00,2022-09-22 06:00:00-04:00,28547
2022-09-22 03:45:00+00:00,2022-09-21 23:45:00-04:00,2022-09-22 11:00:00+00:00,2022-09-22 07:00:00-04:00,29851
2022-09-22 03:45:00+00:00,2022-09-21 23:45:00-04:00,2022-09-22 12:00:00+00:00,2022-09-22 08:00:00-04:00,30665
2022-09-22 03:45:00+00:00,2022-09-21 23:45:00-04:00,2022-09-22 13:00:00+00:00,2022-09-22 09:00:00-04:00,31297
2022-09-22 03:45:00+00:00,2022-09-21 23:45:00-04:00,2022-09-22 14:00:00+00:00,2022-09-22 10:00:00-04:00,31754
2022-09-22 03:45:00+00:00,2022-09-21 23:45:00-04:00,2022-09-22 15:00:00+00:00,2022-09-22 11:00:00-04:00,32343
2022-09-22 03:45:00+00:00,2022-09-21 23:45:00-04:00,2022-09-22 16:00:00+00:00,2022-09-22 12:00:00-04:00,33032
2022-09-22 03:45:00+00:00,2022-09-21 23:45:00-04:00,2022-09-22 17:00:00+00:00,2022-09-22 13:00:00-04:00,33804
2022-09-22 03:45:00+00:00,2022-09-21 23:45:00-04:00,2022-09-22 18:00:00+00:00,2022-09-22 14:00:00-04:00,33952
2022-09-22 03:45:00+00:00,2022-09-21 23:45:00-04:00,2022-09-22 19:00:00+00:00,2022-09-22 15:00:00-04:00,33926
2022-09-22 03:45:00+00:00,2022-09-21 23:45:00-04:00,2022-09-22 20:00:00+00:00,2022-09-22 16:00:00-04:00,33891
2022-09-22 03:45:00+00:00,2022-09-21 23:45:00-04:00,2022-09-22 21:00:00+00:00,2022-09-22 17:00:00-04:00,33558
2022-09-22 03:45:00+00:00,2022-09-21 23:45:00-04:00,2022-09-22 22:00:00+00:00,2022-09-22 18:00:00-04:00,32725
2022-09-22 03:45:00+00:00,2022-09-21 23:45:00-04:00,2022-09-22 23:00:00+00:00,2022-09-22 19:00:00-04:00,32003
2022-09-22 03:45:00+00:00,2022-09-21 23:45:00-04:00,2022-09-23 00:00:00+00:00,2022-09-22 20:00:00-04:00,31315
2022-09-22 03:45:00+00:00,2022-09-21 23:45:00-04:00,2022-09-23 01:00:00+00:00,2022-09-22 21:00:00-04:00,29937
2022-09-22 03:45:00+00:00,2022-09-21 23:45:00-04:00,2022-09-23 02:00:00+00:00,2022-09-22 22:00:00-04:00,27796
2022-09-22 03:45:00+00:00,2022-09-21 23:45:00-04:00,2022-09-23 03:00:00+00:00,2022-09-22 23:00:00-04:00,25959
2022-09-23 03:45:00+00:00,2022-09-22 23:45:00-04:00,2022-09-23 04:00:00+00:00,2022-09-23 00:00:00-04:00,23500
2022-09-23 03:45:00+00:00,2022-09-22 23:45:00-04:00,2022-09-23 05:00:00+00:00,2022-09-23 01:00:00-04:00,22676
2022-09-23 03:45:00+00:00,2022-09-22 23:45:00-04:00,2022-09-23 06:00:00+00:00,2022-09-23 02:00:00-04:00,22191
2022-09-23 03:45:00+00:00,2022-09-22 23:45:00-04:00,2022-09-23 07:00:00+00:00,2022-09-23 03:00:00-04:00,22128
2022-09-23 03:45:00+00:00,2022-09-22 23:45:00-04:00,2022-09-23 08:00:00+00:00,2022-09-23 04:00:00-04:00,22448
2022-09-23 03:45:00+00:00,2022-09-22 23:45:00-04:00,2022-09-23 09:00:00+00:00,2022-09-23 05:00:00-04:00,23503
2022-09-23 03:45:00+00:00,2022-09-22 23:45:00-04:00,2022-09-23 10:00:00+00:00,2022-09-23 06:00:00-04:00,25702
2022-09-23 03:45:00+00:00,2022-09-22 23:45:00-04:00,2022-09-23 11:00:00+00:00,2022-09-23 07:00:00-04:00,27183
2022-09-23 03:45:00+00:00,2022-09-22 23:45:00-04:00,2022-09-23 12:00:00+00:00,2022-09-23 08:00:00-04:00,27749
2022-09-23 03:45:00+00:00,2022-09-22 23:45:00-04:00,2022-09-23 13:00:00+00:00,2022-09-23 09:00:00-04:00,27803
2022-09-23 03:45:00+00:00,2022-09-22 23:45:00-04:00,2022-09-23 14:00:00+00:00,2022-09-23 10:00:00-04:00,27678
2022-09-23 03:45:00+00:00,2022-09-22 23:45:00-04:00,2022-09-23 15:00:00+00:00,2022-09-23 11:00:00-04:00,27408
2022-09-23 03:45:00+00:00,2022-09-22 23:45:00-04:00,2022-09-23 16:00:00+00:00,2022-09-23 12:00:00-04:00,27309
2022-09-23 03:45:00+00:00,2022-09-22 23:45:00-04:00,2022-09-23 17:00:00+00:00,2022-09-23 13:00:00-04:00,27475
2022-09-23 03:45:00+00:00,2022-09-22 23:45:00-04:00,2022-09-23 18:00:00+00:00,2022-09-23 14:00:00-04:00,27643
2022-09-23 03:45:00+00:00,2022-09-22 23:45:00-04:00,2022-09-23 19:00:00+00:00,2022-09-23 15:00:00-04:00,28047
2022-09-23 03:45:00+00:00,2022-09-22 23:45:00-04:00,2022-09-23 20:00:00+00:00,2022-09-23 16:00:00-04:00,28510
2022-09-23 03:45:00+00:00,2022-09-22 23:45:00-04:00,2022-09-23 21:00:00+00:00,2022-09-23 17:00:00-04:00,29014
2022-09-23 03:45:00+00:00,2022-09-22 23:45:00-04:00,2022-09-23 22:00:00+00:00,2022-09-23 18:00:00-04:00,28902
2022-09-23 03:45:00+00:00,2022-09-22 23:45:00-04:00,2022-09-23 23:00:00+00:00,2022-09-23 19:00:00-04:00,28770
2022-09-23 03:45:00+00:00,2022-09-22 23:45:00-04:00,2022-09-24 00:00:00+00:00,2022-09-23 20:00:00-04:00,28602
2022-09-23 03:45:00+00:00,2022-09-22 23:45:00-04:00,2022-09-24 01:00:00+00:00,2022-09-23 21:00:00-04:00,27673
2022-09-23 03:45:00+00:00,2022-09-22 23:45:00-04:00,2022-09-24 02:00:00+00:00,2022-09-23 22:00:00-04:00,26015
2022-09-23 03:45:00+00:00,2022-09-22 23:45:00-04:00,2022-09-24 03:00:00+00:00,2022-09-23 23:00:00-04:00,24237
2022-09-24 03:45:00+00:00,2022-09-23 23:45:00-04:00,2022-09-24 04:00:00+00:00,2022-09-24 00:00:00-04:00,22314
2022-09-24 03:45:00+00:00,2022-09-23 23:45:00-04:00,2022-09-24 05:00:00+00:00,2022-09-24 01:00:00-04:00,21487
2022-09-24 03:45:00+00:00,2022-09-23 23:45:00-04:00,2022-09-24 06:00:00+00:00,2022-09-24 02:00:00-04:00,21070
2022-09-24 03:45:00+00:00,2022-09-23 23:45:00-04:00,2022-09-24 07:00:00+00:00,2022-09-24 03:00:00-04:00,21018
2022-09-24 03:45:00+00:00,2022-09-23 23:45:00-04:00,2022-09-24 08:00:00+00:00,2022-09-24 04:00:00-04:00,21174
2022-09-24 03:45:00+00:00,2022-09-23 23:45:00-04:00,2022-09-24 09:00:00+00:00,2022-09-24 05:00:00-04:00,21627
2022-09-24 03:45:00+00:00,2022-09-23 23:45:00-04:00,2022-09-24 10:00:00+00:00,2022-09-24 06:00:00-04:00,22301
2022-09-24 03:45:00+00:00,2022-09-23 23:45:00-04:00,2022-09-24 11:00:00+00:00,2022-09-24 07:00:00-04:00,22948
2022-09-24 03:45:00+00:00,2022-09-23 23:45:00-04:00,2022-09-24 12:00:00+00:00,2022-09-24 08:00:00-04:00,23402
2022-09-24 03:45:00+00:00,2022-09-23 23:45:00-04:00,2022-09-24 13:00:00+00:00,2022-09-24 09:00:00-04:00,23600
2022-09-24 03:45:00+00:00,2022-09-23 23:45:00-04:00,2022-09-24 14:00:00+00:00,2022-09-24 10:00:00-04:00,23628
2022-09-24 03:45:00+00:00,2022-09-23 23:45:00-04:00,2022-09-24 15:00:00+00:00,2022-09-24 11:00:00-04:00,23533
2022-09-24 03:45:00+00:00,2022-09-23 23:45:00-04:00,2022-09-24 16:00:00+00:00,2022-09-24 12:00:00-04:00,23472
2022-09-24 03:45:00+00:00,2022-09-23 23:45:00-04:00,2022-09-24 17:00:00+00:00,2022-09-24 13:00:00-04:00,23512
2022-09-24 03:45:00+00:00,2022-09-23 23:45:00-04:00,2022-09-24 18:00:00+00:00,2022-09-24 14:00:00-04:00,23715
2022-09-24 03:45:00+00:00,2022-09-23 23:45:00-04:00,2022-09-24 19:00:00+00:00,2022-09-24 15:00:00-04:00,24079
2022-09-24 03:45:00+00:00,2022-09-23 23:45:00-04:00,2022-09-24 20:00:00+00:00,2022-09-24 16:00:00-04:00,24726
2022-09-24 03:45:00+00:00,2022-09-23 23:45:00-04:00,2022-09-24 21:00:00+00:00,2022-09-24 17:00:00-04:00,25297
2022-09-24 03:45:00+00:00,2022-09-23 23:45:00-04:00,2022-09-24 22:00:00+00:00,2022-09-24 18:00:00-04:00,25641
2022-09-24 03:45:00+00:00,2022-09-23 23:45:00-04:00,2022-09-24 23:00:00+00:00,2022-09-24 19:00:00-04:00,25837
2022-09-24 03:45:00+00:00,2022-09-23 23:45:00-04:00,2022-09-25 00:00:00+00:00,2022-09-24 20:00:00-04:00,26012
2022-09-24 03:45:00+00:00,2022-09-23 23:45:00-04:00,2022-09-25 01:00:00+00:00,2022-09-24 21:00:00-04:00,25346
2022-09-24 03:45:00+00:00,2022-09-23 23:45:00-04:00,2022-09-25 02:00:00+00:00,2022-09-24 22:00:00-04:00,24169
2022-09-24 03:45:00+00:00,2022-09-23 23:45:00-04:00,2022-09-25 03:00:00+00:00,2022-09-24 23:00:00-04:00,22863
2022-09-25 03:45:00+00:00,2022-09-24 23:45:00-04:00,2022-09-25 04:00:00+00:00,2022-09-25 00:00:00-04:00,21745
2022-09-25 03:45:00+00:00,2022-09-24 23:45:00-04:00,2022-09-25 05:00:00+00:00,2022-09-25 01:00:00-04:00,20852
2022-09-25 03:45:00+00:00,2022-09-24 23:45:00-04:00,2022-09-25 06:00:00+00:00,2022-09-25 02:00:00-04:00,20391
2022-09-25 03:45:00+00:00,2022-09-24 23:45:00-04:00,2022-09-25 07:00:00+00:00,2022-09-25 03:00:00-04:00,20100
2022-09-25 03:45:00+00:00,2022-09-24 23:45:00-04:00,2022-09-25 08:00:00+00:00,2022-09-25 04:00:00-04:00,20068
2022-09-25 03:45:00+00:00,2022-09-24 23:45:00-04:00,2022-09-25 09:00:00+00:00,2022-09-25 05:00:00-04:00,20350
2022-09-25 03:45:00+00:00,2022-09-24 23:45:00-04:00,2022-09-25 10:00:00+00:00,2022-09-25 06:00:00-04:00,20807
2022-09-25 03:45:00+00:00,2022-09-24 23:45:00-04:00,2022-09-25 11:00:00+00:00,2022-09-25 07:00:00-04:00,21453
2022-09-25 03:45:00+00:00,2022-09-24 23:45:00-04:00,2022-09-25 12:00:00+00:00,2022-09-25 08:00:00-04:00,22356
2022-09-25 03:45:00+00:00,2022-09-24 23:45:00-04:00,2022-09-25 13:00:00+00:00,2022-09-25 09:00:00-04:00,23201
2022-09-25 03:45:00+00:00,2022-09-24 23:45:00-04:00,2022-09-25 14:00:00+00:00,2022-09-25 10:00:00-04:00,23775
2022-09-25 03:45:00+00:00,2022-09-24 23:45:00-04:00,2022-09-25 15:00:00+00:00,2022-09-25 11:00:00-04:00,24215
2022-09-25 03:45:00+00:00,2022-09-24 23:45:00-04:00,2022-09-25 16:00:00+00:00,2022-09-25 12:00:00-04:00,24746
2022-09-25 03:45:00+00:00,2022-09-24 23:45:00-04:00,2022-09-25 17:00:00+00:00,2022-09-25 13:00:00-04:00,25187
2022-09-25 03:45:00+00:00,2022-09-24 23:45:00-04:00,2022-09-25 18:00:00+00:00,2022-09-25 14:00:00-04:00,25674
2022-09-25 03:45:00+00:00,2022-09-24 23:45:00-04:00,2022-09-25 19:00:00+00:00,2022-09-25 15:00:00-04:00,26174
2022-09-25 03:45:00+00:00,2022-09-24 23:45:00-04:00,2022-09-25 20:00:00+00:00,2022-09-25 16:00:00-04:00,27028
2022-09-25 03:45:00+00:00,2022-09-24 23:45:00-04:00,2022-09-25 21:00:00+00:00,2022-09-25 17:00:00-04:00,27762
2022-09-25 03:45:00+00:00,2022-09-24 23:45:00-04:00,2022-09-25 22:00:00+00:00,2022-09-25 18:00:00-04:00,28080
2022-09-25 03:45:00+00:00,2022-09-24 23:45:00-04:00,2022-09-25 23:00:00+00:00,2022-09-25 19:00:00-04:00,28007
2022-09-25 03:45:00+00:00,2022-09-24 23:45:00-04:00,2022-09-26 00:00:00+00:00,2022-09-25 20:00:00-04:00,27875
2022-09-25 03:45:00+00:00,2022-09-24 23:45:00-04:00,2022-09-26 01:00:00+00:00,2022-09-25 21:00:00-04:00,26868
2022-09-25 03:45:00+00:00,2022-09-24 23:45:00-04:00,2022-09-26 02:00:00+00:00,2022-09-25 22:00:00-04:00,25228
2022-09-25 03:45:00+00:00,2022-09-24 23:45:00-04:00,2022-09-26 03:00:00+00:00,2022-09-25 23:00:00-04:00,23546
2022-09-26 03:45:00+00:00,2022-09-25 23:45:00-04:00,2022-09-26 04:00:00+00:00,2022-09-26 00:00:00-04:00,22409
2022-09-26 03:45:00+00:00,2022-09-25 23:45:00-04:00,2022-09-26 05:00:00+00:00,2022-09-26 01:00:00-04:00,21536
2022-09-26 03:45:00+00:00,2022-09-25 23:45:00-04:00,2022-09-26 06:00:00+00:00,2022-09-26 02:00:00-04:00,21079
2022-09-26 03:45:00+00:00,2022-09-25 23:45:00-04:00,2022-09-26 07:00:00+00:00,2022-09-26 03:00:00-04:00,21026
2022-09-26 03:45:00+00:00,2022-09-25 23:45:00-04:00,2022-09-26 08:00:00+00:00,2022-09-26 04:00:00-04:00,21504
2022-09-26 03:45:00+00:00,2022-09-25 23:45:00-04:00,2022-09-26 09:00:00+00:00,2022-09-26 05:00:00-04:00,22888
2022-09-26 03:45:00+00:00,2022-09-25 23:45:00-04:00,2022-09-26 10:00:00+00:00,2022-09-26 06:00:00-04:00,25201
2022-09-26 03:45:00+00:00,2022-09-25 23:45:00-04:00,2022-09-26 11:00:00+00:00,2022-09-26 07:00:00-04:00,26532
2022-09-26 03:45:00+00:00,2022-09-25 23:45:00-04:00,2022-09-26 12:00:00+00:00,2022-09-26 08:00:00-04:00,27263
2022-09-26 03:45:00+00:00,2022-09-25 23:45:00-04:00,2022-09-26 13:00:00+00:00,2022-09-26 09:00:00-04:00,27655
2022-09-26 03:45:00+00:00,2022-09-25 23:45:00-04:00,2022-09-26 14:00:00+00:00,2022-09-26 10:00:00-04:00,28007
2022-09-26 03:45:00+00:00,2022-09-25 23:45:00-04:00,2022-09-26 15:00:00+00:00,2022-09-26 11:00:00-04:00,28323
2022-09-26 03:45:00+00:00,2022-09-25 23:45:00-04:00,2022-09-26 16:00:00+00:00,2022-09-26 12:00:00-04:00,28634
2022-09-26 03:45:00+00:00,2022-09-25 23:45:00-04:00,2022-09-26 17:00:00+00:00,2022-09-26 13:00:00-04:00,29136
2022-09-26 03:45:00+00:00,2022-09-25 23:45:00-04:00,2022-09-26 18:00:00+00:00,2022-09-26 14:00:00-04:00,29594
2022-09-26 03:45:00+00:00,2022-09-25 23:45:00-04:00,2022-09-26 19:00:00+00:00,2022-09-26 15:00:00-04:00,30020
2022-09-26 03:45:00+00:00,2022-09-25 23:45:00-04:00,2022-09-26 20:00:00+00:00,2022-09-26 16:00:00-04:00,30631
2022-09-26 03:45:00+00:00,2022-09-25 23:45:00-04:00,2022-09-26 21:00:00+00:00,2022-09-26 17:00:00-04:00,31194
2022-09-26 03:45:00+00:00,2022-09-25 23:45:00-04:00,2022-09-26 22:00:00+00:00,2022-09-26 18:00:00-04:00,31120
2022-09-26 03:45:00+00:00,2022-09-25 23:45:00-04:00,2022-09-26 23:00:00+00:00,2022-09-26 19:00:00-04:00,30860
2022-09-26 03:45:00+00:00,2022-09-25 23:45:00-04:00,2022-09-27 00:00:00+00:00,2022-09-26 20:00:00-04:00,30091
2022-09-26 03:45:00+00:00,2022-09-25 23:45:00-04:00,2022-09-27 01:00:00+00:00,2022-09-26 21:00:00-04:00,28733
2022-09-26 03:45:00+00:00,2022-09-25 23:45:00-04:00,2022-09-27 02:00:00+00:00,2022-09-26 22:00:00-04:00,26652
2022-09-26 03:45:00+00:00,2022-09-25 23:45:00-04:00,2022-09-27 03:00:00+00:00,2022-09-26 23:00:00-04:00,24669
2022-09-27 03:45:00+00:00,2022-09-26 23:45:00-04:00,2022-09-27 04:00:00+00:00,2022-09-27 00:00:00-04:00,22867
2022-09-27 03:45:00+00:00,2022-09-26 23:45:00-04:00,2022-09-27 05:00:00+00:00,2022-09-27 01:00:00-04:00,21925
2022-09-27 03:45:00+00:00,2022-09-26 23:45:00-04:00,2022-09-27 06:00:00+00:00,2022-09-27 02:00:00-04:00,21425
2022-09-27 03:45:00+00:00,2022-09-26 23:45:00-04:00,2022-09-27 07:00:00+00:00,2022-09-27 03:00:00-04:00,21243
2022-09-27 03:45:00+00:00,2022-09-26 23:45:00-04:00,2022-09-27 08:00:00+00:00,2022-09-27 04:00:00-04:00,21645
2022-09-27 03:45:00+00:00,2022-09-26 23:45:00-04:00,2022-09-27 09:00:00+00:00,2022-09-27 05:00:00-04:00,22935
2022-09-27 03:45:00+00:00,2022-09-26 23:45:00-04:00,2022-09-27 10:00:00+00:00,2022-09-27 06:00:00-04:00,25203
2022-09-27 03:45:00+00:00,2022-09-26 23:45:00-04:00,2022-09-27 11:00:00+00:00,2022-09-27 07:00:00-04:00,26642
2022-09-27 03:45:00+00:00,2022-09-26 23:45:00-04:00,2022-09-27 12:00:00+00:00,2022-09-27 08:00:00-04:00,27110
2022-09-27 03:45:00+00:00,2022-09-26 23:45:00-04:00,2022-09-27 13:00:00+00:00,2022-09-27 09:00:00-04:00,26890
2022-09-27 03:45:00+00:00,2022-09-26 23:45:00-04:00,2022-09-27 14:00:00+00:00,2022-09-27 10:00:00-04:00,26745
2022-09-27 03:45:00+00:00,2022-09-26 23:45:00-04:00,2022-09-27 15:00:00+00:00,2022-09-27 11:00:00-04:00,26739
2022-09-27 03:45:00+00:00,2022-09-26 23:45:00-04:00,2022-09-27 16:00:00+00:00,2022-09-27 12:00:00-04:00,26793
2022-09-27 03:45:00+00:00,2022-09-26 23:45:00-04:00,2022-09-27 17:00:00+00:00,2022-09-27 13:00:00-04:00,27015
2022-09-27 03:45:00+00:00,2022-09-26 23:45:00-04:00,2022-09-27 18:00:00+00:00,2022-09-27 14:00:00-04:00,27383
2022-09-27 03:45:00+00:00,2022-09-26 23:45:00-04:00,2022-09-27 19:00:00+00:00,2022-09-27 15:00:00-04:00,27946
2022-09-27 03:45:00+00:00,2022-09-26 23:45:00-04:00,2022-09-27 20:00:00+00:00,2022-09-27 16:00:00-04:00,28559
2022-09-27 03:45:00+00:00,2022-09-26 23:45:00-04:00,2022-09-27 21:00:00+00:00,2022-09-27 17:00:00-04:00,29130
2022-09-27 03:45:00+00:00,2022-09-26 23:45:00-04:00,2022-09-27 22:00:00+00:00,2022-09-27 18:00:00-04:00,29018
2022-09-27 03:45:00+00:00,2022-09-26 23:45:00-04:00,2022-09-27 23:00:00+00:00,2022-09-27 19:00:00-04:00,29596
2022-09-27 03:45:00+00:00,2022-09-26 23:45:00-04:00,2022-09-28 00:00:00+00:00,2022-09-27 20:00:00-04:00,28869
2022-09-27 03:45:00+00:00,2022-09-26 23:45:00-04:00,2022-09-28 01:00:00+00:00,2022-09-27 21:00:00-04:00,27620
2022-09-27 03:45:00+00:00,2022-09-26 23:45:00-04:00,2022-09-28 02:00:00+00:00,2022-09-27 22:00:00-04:00,25752
2022-09-27 03:45:00+00:00,2022-09-26 23:45:00-04:00,2022-09-28 03:00:00+00:00,2022-09-27 23:00:00-04:00,23908
2022-09-28 03:45:00+00:00,2022-09-27 23:45:00-04:00,2022-09-28 04:00:00+00:00,2022-09-28 00:00:00-04:00,22509
2022-09-28 03:45:00+00:00,2022-09-27 23:45:00-04:00,2022-09-28 05:00:00+00:00,2022-09-28 01:00:00-04:00,21716
2022-09-28 03:45:00+00:00,2022-09-27 23:45:00-04:00,2022-09-28 06:00:00+00:00,2022-09-28 02:00:00-04:00,21277
2022-09-28 03:45:00+00:00,2022-09-27 23:45:00-04:00,2022-09-28 07:00:00+00:00,2022-09-28 03:00:00-04:00,21146
2022-09-28 03:45:00+00:00,2022-09-27 23:45:00-04:00,2022-09-28 08:00:00+00:00,2022-09-28 04:00:00-04:00,21632
2022-09-28 03:45:00+00:00,2022-09-27 23:45:00-04:00,2022-09-28 09:00:00+00:00,2022-09-28 05:00:00-04:00,23080
2022-09-28 03:45:00+00:00,2022-09-27 23:45:00-04:00,2022-09-28 10:00:00+00:00,2022-09-28 06:00:00-04:00,25489
2022-09-28 03:45:00+00:00,2022-09-27 23:45:00-04:00,2022-09-28 11:00:00+00:00,2022-09-28 07:00:00-04:00,26933
2022-09-28 03:45:00+00:00,2022-09-27 23:45:00-04:00,2022-09-28 12:00:00+00:00,2022-09-28 08:00:00-04:00,27234
2022-09-28 03:45:00+00:00,2022-09-27 23:45:00-04:00,2022-09-28 13:00:00+00:00,2022-09-28 09:00:00-04:00,27068
2022-09-28 03:45:00+00:00,2022-09-27 23:45:00-04:00,2022-09-28 14:00:00+00:00,2022-09-28 10:00:00-04:00,26919
2022-09-28 03:45:00+00:00,2022-09-27 23:45:00-04:00,2022-09-28 15:00:00+00:00,2022-09-28 11:00:00-04:00,26823
2022-09-28 03:45:00+00:00,2022-09-27 23:45:00-04:00,2022-09-28 16:00:00+00:00,2022-09-28 12:00:00-04:00,26935
2022-09-28 03:45:00+00:00,2022-09-27 23:45:00-04:00,2022-09-28 17:00:00+00:00,2022-09-28 13:00:00-04:00,27116
2022-09-28 03:45:00+00:00,2022-09-27 23:45:00-04:00,2022-09-28 18:00:00+00:00,2022-09-28 14:00:00-04:00,27270
2022-09-28 03:45:00+00:00,2022-09-27 23:45:00-04:00,2022-09-28 19:00:00+00:00,2022-09-28 15:00:00-04:00,27612
2022-09-28 03:45:00+00:00,2022-09-27 23:45:00-04:00,2022-09-28 20:00:00+00:00,2022-09-28 16:00:00-04:00,28371
2022-09-28 03:45:00+00:00,2022-09-27 23:45:00-04:00,2022-09-28 21:00:00+00:00,2022-09-28 17:00:00-04:00,29091
2022-09-28 03:45:00+00:00,2022-09-27 23:45:00-04:00,2022-09-28 22:00:00+00:00,2022-09-28 18:00:00-04:00,28954
2022-09-28 03:45:00+00:00,2022-09-27 23:45:00-04:00,2022-09-28 23:00:00+00:00,2022-09-28 19:00:00-04:00,29782
2022-09-28 03:45:00+00:00,2022-09-27 23:45:00-04:00,2022-09-29 00:00:00+00:00,2022-09-28 20:00:00-04:00,28998
2022-09-28 03:45:00+00:00,2022-09-27 23:45:00-04:00,2022-09-29 01:00:00+00:00,2022-09-28 21:00:00-04:00,27666
2022-09-28 03:45:00+00:00,2022-09-27 23:45:00-04:00,2022-09-29 02:00:00+00:00,2022-09-28 22:00:00-04:00,25723
2022-09-28 03:45:00+00:00,2022-09-27 23:45:00-04:00,2022-09-29 03:00:00+00:00,2022-09-28 23:00:00-04:00,23971
2022-09-29 03:45:00+00:00,2022-09-28 23:45:00-04:00,2022-09-29 04:00:00+00:00,2022-09-29 00:00:00-04:00,22672
2022-09-29 03:45:00+00:00,2022-09-28 23:45:00-04:00,2022-09-29 05:00:00+00:00,2022-09-29 01:00:00-04:00,21810
2022-09-29 03:45:00+00:00,2022-09-28 23:45:00-04:00,2022-09-29 06:00:00+00:00,2022-09-29 02:00:00-04:00,21304
2022-09-29 03:45:00+00:00,2022-09-28 23:45:00-04:00,2022-09-29 07:00:00+00:00,2022-09-29 03:00:00-04:00,21125
